id,party,census_block,dem_partisan_score,state,census_tract,x,y
2922903588,Democrat,37081013800,98.4,37,37081013800,1043173.1930608364,-489338.619967835
3975016560,Republican,37183053900,11.2,37,37183053900,1163670.2347593857,-474534.7146548099
1329534690,Democrat,37183053900,83.2,37,37183053900,1163670.2347593857,-474534.7146548099
1331659134,Democrat,37063001707,92.0,37,37063001707,1135171.5045689482,-473936.5072960585
2767167950,Republican,37045950102,18.7,37,37045950102,897055.7336234369,-558546.1686302593
2920951305,Democrat,37171930400,75.4,37,37171930400,984279.8655075142,-435019.2803979844
3878483214,Democrat,37161960600,58.5,37,37161960600,872708.9872514298,-566111.5139045733
1112031262,Democrat,37051002002,95.2,37,37051002002,1143457.8912786765,-584225.5010733247
1826875567,Democrat,37051002002,96.75,37,37051002002,1143457.8912786765,-584225.5010733247
356663544,Democrat,37051002002,98.3,37,37051002002,1143457.8912786765,-584225.5010733247
200751573,Republican,37133001101,6.2,37,37133001101,1280568.5467108143,-604443.1406005487
406259271,Democrat,37153971100,96.8,37,37153971100,1081554.1593641168,-608293.3311004024
3808033170,Republican,37021001900,4.7,37,37021001900,819143.7696602759,-544965.4826635923
2472306239,Democrat,37069060200,57.2,37,37069060200,1209543.1422505574,-456329.0355634558
1272560681,Democrat,37023021400,98.4,37,37023021400,889501.5291825227,-524975.7574560636
3364182117,Democrat,37081014200,79.6,37,37081014200,1043437.3666882749,-491802.9084707778
2096478823,Democrat,37133001200,97.8,37,37133001200,1283141.830890502,-598063.3213750544
3597106983,Republican,37049961001,29.3,37,37049961001,1317607.1277299412,-574268.6035639233
3110493253,Democrat,37071030204,94.5,37,37071030204,951386.4875760541,-563490.8619966424
2608763910,Republican,37183054109,3.7,37,37183054109,1181713.7165547844,-505168.5303198985
4074693210,Republican,37183052401,18.3,37,37183052401,1158742.9889261543,-499200.170059502
4073605888,Democrat,37101041102,83.8,37,37101041102,1174892.813369068,-519250.01461808424
4104043822,Democrat,37195000700,98.7,37,37195000700,1235864.1766140815,-500457.1520021948
2072452030,Republican,37085070903,26.1,37,37085070903,1159355.075281936,-535771.9070582794
1938348015,Democrat,37063000700,92.7,37,37063000700,1139831.6995759136,-480760.7577743478
3436951178,Republican,37067002100,38.9,37,37067002100,1015891.06250022,-479372.19265691115
3274736126,Democrat,37097061203,72.1,37,37097061203,965741.9523061606,-531994.5304205461
4099296222,Republican,37183053518,1.5,37,37183053518,1151510.8639405796,-504286.49367446656
2218445516,Democrat,37119005906,98.6,37,37119005906,958415.0514682451,-578399.3141972623
3513730161,Republican,37035011504,0.4,37,37035011504,955164.9535542,-538268.5308709843
1454045681,Democrat,37119001200,99.3,37,37119001200,976163.4461745928,-576075.3842700114
1464549154,Democrat,37183053107,96.5,37,37183053107,1153555.7101892158,-525868.6725158411
1657173052,Republican,37027030700,0.5,37,37027030700,907123.5246143435,-512921.07503653906
1699792420,Republican,37027030700,0.6,37,37027030700,907123.5246143435,-512921.07503653906
2783966351,Republican,37027030700,0.7,37,37027030700,907123.5246143435,-512921.07503653906
3482230279,Republican,37085070300,0.4,37,37085070300,1173413.7718126902,-549266.2067724798
2623994088,Republican,37179021012,21.4,37,37179021012,983642.6105179864,-605633.2885307439
3840178012,Democrat,37067000500,79.2,37,37067000500,1020717.4296316705,-474284.70967510773
1540262758,Republican,37119005838,32.1,37,37119005838,972091.901173136,-598873.6566327316
4060017833,Republican,37071032302,1.2,37,37071032302,954723.0573762477,-575115.9079286875
3172644943,Democrat,37021000600,98.6,37,37021000600,814630.5451405714,-542188.0427160793
3636198098,Democrat,37021000600,98.69999999999999,37,37021000600,814630.5451405714,-542188.0427160793
2188349637,Democrat,37021000600,98.8,37,37021000600,814630.5451405714,-542188.0427160793
1946519351,Republican,37187950300,2.3,37,37187950300,1352770.9016895546,-484289.616465671
3281468569,Republican,37147001500,2.6,37,37147001500,1282957.6123034805,-537076.6001607961
4247655349,Republican,37121950200,1.0,37,37121950200,849858.6007573578,-494889.80132522405
2547346729,Republican,37057062001,3.6,37,37057062001,1030920.5033699564,-530684.5443180569
844249467,Republican,37129011800,12.8,37,37129011800,1255089.134720983,-673018.5751379143
492157361,Republican,37045950101,22.3,37,37045950101,901586.3214457028,-548757.1452322006
1996514157,Republican,37119003008,13.0,37,37119003008,972582.6257315066,-590440.41120576
4017914117,Republican,37031970604,0.3,37,37031970604,1341369.4937998587,-602380.1050532674
1917847572,Republican,37049960403,0.5,37,37049960403,1313030.9774104513,-566152.7446388646
2929698356,Democrat,37129011903,96.4,37,37129011903,1251458.5962108548,-666697.6599084452
3616195768,Republican,37081014411,22.1,37,37081014411,1043085.2138393313,-487266.9459664729
3174998799,Democrat,37051001700,70.2,37,37051001700,1145695.7522441887,-588556.7128959086
2988678174,Democrat,37021002607,57.6,37,37021002607,808065.6539804981,-538967.8890234719
2065110364,Democrat,37119005909,98.2,37,37119005909,958305.5504635762,-587008.8455306332
1315289537,Democrat,37067003307,97.7,37,37067003307,1032169.6092684576,-475188.1643067692
2857636153,Republican,37173960200,25.7,37,37173960200,734593.4930832824,-561950.0972360169
2549945434,Republican,37151030700,0.3,37,37151030700,1048983.8552452882,-531327.7247634614
3056227252,Democrat,37097061003,86.5,37,37097061003,961471.0828649214,-510499.194043344
2083730336,Democrat,37021002301,93.7,37,37021002301,810506.3353580965,-557838.3726125491
2889890895,Democrat,37007920300,85.1,37,37007920300,1027799.8151600598,-593814.9327963107
1191026446,Democrat,37145920300,78.2,37,37145920300,1131049.8856024386,-432887.5964244253
4082606194,Republican,37061090702,8.9,37,37061090702,1234210.3935990778,-609174.7657038365
3716656753,Democrat,37061090702,98.4,37,37061090702,1234210.3935990778,-609174.7657038365
4095976101,Democrat,37099940200,58.8,37,37099940200,751729.4387320593,-559788.2432839498
3208149651,Republican,37105030702,0.3,37,37105030702,1131460.0408745056,-535512.3171220663
2752677152,Democrat,37183053517,94.0,37,37183053517,1155114.8131905121,-501610.5815901759
1282674902,Democrat,37081012803,99.3,37,37081012803,1066345.3851522978,-477135.1293322664
798030305,Democrat,37119006006,91.9,37,37119006006,960999.2378824428,-572989.3742000699
3016352392,Democrat,37119006006,93.95,37,37119006006,960999.2378824428,-572989.3742000699
861203716,Democrat,37119006006,96.0,37,37119006006,960999.2378824428,-572989.3742000699
1484572248,Republican,37179020401,3.7,37,37179020401,998981.49315367,-597250.0586352203
3799722360,Democrat,37119006105,99.0,37,37119006105,965601.7178392896,-563936.3841643926
3522725445,Democrat,37019020507,98.1,37,37019020507,1188027.960240714,-706965.9547801749
4043198472,Republican,37183053108,0.7,37,37183053108,1159371.337871986,-527156.9219180132
1509409818,Democrat,37059080500,95.7,37,37059080500,995047.0435336095,-499843.196129984
1479590527,Democrat,37119002701,99.0,37,37119002701,972505.5395499144,-579156.6160723746
687516283,Republican,37111970200,16.2,37,37111970200,869793.6014947415,-528141.2988116918
2838968491,Democrat,37067001602,99.2,37,37067001602,1021319.8562035036,-473674.8809522755
4036784815,Republican,37051002502,36.6,37,37051002502,1151590.8195257734,-574601.6793226539
2775239125,Republican,37155960401,7.8,37,37155960401,1117199.4349101093,-616791.192171393
187420459,Democrat,37063001304,98.9,37,37063001304,1140384.8983411985,-482509.7286354251
1963851636,Democrat,37145920200,72.6,37,37145920200,1124390.8295642294,-427488.89652078005
609725347,Republican,37077970102,9.7,37,37077970102,1153052.036223308,-434425.3553525288
1043339574,Republican,37119006303,13.9,37,37119006303,969077.2664449532,-554137.225088039
1616916730,Democrat,37119005914,98.6,37,37119005914,960533.7963362036,-588568.0590780008
2947129750,Republican,37141920103,7.3,37,37141920103,1275274.5218188444,-640803.395425164
1052785913,Republican,37019020511,17.3,37,37019020511,1204857.658499492,-705948.2369292561
1134266779,Republican,37031970801,0.8,37,37031970801,1314591.7245724723,-602418.4635573977
3785339857,Democrat,37113970302,97.5,37,37113970302,736240.8179330651,-591151.8992284851
2910973967,Democrat,37067000100,94.9,37,37067000100,1019173.133172882,-476586.9242924725
459495256,Democrat,37021002203,86.1,37,37021002203,816615.841699273,-558755.2122081838
264890106,Republican,37129011701,38.5,37,37129011701,1253371.0425967583,-664718.8205226476
4037778951,Democrat,37119003903,99.2,37,37119003903,964321.4519346608,-578826.970791607
3402089310,Republican,37127011200,42.3,37,37127011200,1231866.9797758816,-485724.08496004774
2915092710,Democrat,37045950800,99.1,37,37045950800,909631.2746686204,-566837.9894289299
3315449259,Democrat,37183053716,95.0,37,37183053716,1164754.6999107671,-492416.4033779882
1661581353,Democrat,37081013900,93.2,37,37081013900,1043526.2623402495,-490396.34661983507
93704872,Democrat,37051001000,87.0,37,37051001000,1148087.7279181085,-580155.6744352613
3799921092,Republican,37123960500,0.4,37,37123960500,1066408.470106665,-568971.4795773353
3133064121,Democrat,37001020802,98.5,37,37001020802,1092917.990093335,-473706.7645129438
3937132880,Republican,37059080600,0.7,37,37059080600,990946.4989148113,-497142.1716167005
2565628452,Democrat,37197050502,98.9,37,37197050502,989617.8190360144,-479373.9299375746
2030436853,Republican,37049961302,5.9,37,37049961302,1338366.788382781,-588271.2711970464
282926507,Democrat,37063002007,99.2,37,37063002007,1137970.0246910357,-484590.9525679549
1315427911,Democrat,37015960100,92.8,37,37015960100,1325826.2298004627,-447129.551957821
3742417312,Democrat,37071030502,80.5,37,37071030502,926558.3867451982,-566766.1140102776
2308640000,Republican,37087920300,17.5,37,37087920300,790786.2465295538,-552114.7527832408
2223359135,Republican,37119006407,0.6,37,37119006407,968786.5168183856,-551534.0774925415
3749778347,Republican,37119006407,1.5499999999999998,37,37119006407,968786.5168183856,-551534.0774925415
1333822644,Republican,37119006407,2.5,37,37119006407,968786.5168183856,-551534.0774925415
2917786509,Democrat,37047930100,95.2,37,37047930100,1213864.9025637256,-658836.6049228532
2026443986,Democrat,37115010500,81.8,37,37115010500,800106.3477753421,-523335.3541479236
3734469315,Democrat,37089931300,92.6,37,37089931300,825124.8834838484,-575038.722438311
1990766150,Republican,37183052701,2.3,37,37183052701,1167880.7696109712,-495089.668709184
3032276436,Republican,37063000500,4.0,37,37063000500,1139077.9225754815,-479096.7214581941
744551875,Republican,37107010800,1.4,37,37107010800,1264048.031799567,-546818.2289696665
3657891154,Republican,37107010800,1.95,37,37107010800,1264048.031799567,-546818.2289696665
3840693612,Republican,37107010800,2.5,37,37107010800,1264048.031799567,-546818.2289696665
1350684316,Democrat,37107010800,54.9,37,37107010800,1264048.031799567,-546818.2289696665
168142596,Democrat,37183053722,98.6,37,37183053722,1162483.3991672946,-488948.1321258781
3699347700,Democrat,37183053722,98.9,37,37183053722,1162483.3991672946,-488948.1321258781
2956569893,Democrat,37183053722,99.2,37,37183053722,1162483.3991672946,-488948.1321258781
3892971721,Republican,37151031000,1.1,37,37151031000,1079174.755802245,-510139.009010321
2528831838,Republican,37081014407,1.4,37,37081014407,1038789.6551052196,-488595.5969395978
4106871179,Democrat,37063002017,91.6,37,37063002017,1134083.6295500891,-480998.9013585756
4022629292,Republican,37035011602,1.1,37,37035011602,942746.702584389,-539523.2661362903
1712707847,Republican,37183053419,48.0,37,37183053419,1150815.968202914,-507550.40182594117
286697155,Republican,37183054302,0.4,37,37183054302,1196200.823139033,-494518.8043797954
3101186505,Democrat,37129011200,93.4,37,37129011200,1244462.15914707,-667077.626888838
3785294269,Democrat,37067001300,88.1,37,37067001300,1016310.7008922908,-473220.8948515589
2872228826,Democrat,37097060601,99.3,37,37097060601,967168.6029998644,-513549.4621175046
104947362,Republican,37097061001,2.5,37,37097061001,962712.2878456208,-506380.0569563864
