,fraction_voters_Republican,fraction_voters_Democrat,fraction_winners_Republican,fraction_winners_Democrat,medians,total_voters,total_winners,label,map,voting_method
2988,0.5743381874593404,0.42566181254065955,0.5625,0.4375,"[44.3, 70.3, 44.3, 61.3, 44.3, 56.4, 44.3, 53.7, 31.1, 57.7, 31.1, 46.2, 57.7, 40.3, 51.4, 37.8]",19983,16,test,2,thiele_pav
2989,0.5743381874593404,0.42566181254065955,1.0,0.0,"[44.3, 44.3, 44.3, 44.3, 44.3, 44.3, 44.3, 44.3, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1, 31.1]",19983,16,test,2,thiele_approvalindependent
2990,0.5743381874593404,0.42566181254065955,0.5625,0.4375,"[44.3, 84.2, 44.3, 73.2, 44.3, 66.8, 44.3, 62.6, 31.1, 75.1, 31.1, 61.9, 31.1, 53.5, 31.1, 48.4]",19983,16,test,2,thiele_squared
2991,0.5743381874593404,0.42566181254065955,0.5625,0.4375,"[39.9, 67.2, 39.9, 57.2, 39.9, 52.8, 39.9, 50.0, 33.7, 61.7, 33.7, 51.0, 33.7, 45.3, 54.6, 42.1]",19983,16,test,2,thiele_pav
2992,0.5743381874593404,0.42566181254065955,1.0,0.0,"[39.9, 39.9, 39.9, 39.9, 39.9, 39.9, 39.9, 39.9, 33.7, 33.7, 33.7, 33.7, 33.7, 33.7, 33.7, 33.7]",19983,16,test,2,thiele_approvalindependent
2993,0.5743381874593404,0.42566181254065955,0.5,0.5,"[39.9, 82.4, 39.9, 70.4, 39.9, 63.7, 39.9, 58.9, 33.7, 77.5, 33.7, 65.1, 33.7, 57.3, 33.7, 52.4]",19983,16,test,2,thiele_squared
2994,0.5743381874593404,0.42566181254065955,0.5625,0.4375,"[44.4, 70.2, 44.4, 61.4, 44.4, 56.5, 44.4, 53.9, 31.0, 57.6, 31.0, 46.1, 57.6, 40.1, 51.2, 37.5]",19983,16,test,2,thiele_pav
2995,0.5743381874593404,0.42566181254065955,1.0,0.0,"[44.4, 44.4, 44.4, 44.4, 44.4, 44.4, 44.4, 44.4, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0]",19983,16,test,2,thiele_approvalindependent
2996,0.5743381874593404,0.42566181254065955,0.5625,0.4375,"[44.4, 83.9, 44.4, 73.1, 44.4, 66.8, 44.4, 62.8, 31.0, 75.3, 31.0, 61.7, 31.0, 53.3, 31.0, 48.3]",19983,16,test,2,thiele_squared
2997,0.5743381874593404,0.42566181254065955,0.5625,0.4375,"[42.0, 68.4, 42.0, 58.9, 42.0, 54.3, 42.0, 51.9, 32.1, 60.0, 32.1, 49.1, 60.0, 42.6, 53.0, 39.7]",19983,16,test,2,thiele_pav
2998,0.5743381874593404,0.42566181254065955,1.0,0.0,"[42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 32.1, 32.1, 32.1, 32.1, 32.1, 32.1, 32.1, 32.1]",19983,16,test,2,thiele_approvalindependent
2999,0.5743381874593404,0.42566181254065955,0.5,0.5,"[42.0, 82.9, 42.0, 71.3, 42.0, 64.9, 42.0, 60.7, 32.1, 76.6, 32.1, 63.8, 32.1, 55.5, 32.1, 50.8]",19983,16,test,2,thiele_squared
3000,0.5743381874593404,0.42566181254065955,0.5625,0.4375,"[49.5, 74.2, 49.5, 66.0, 49.5, 62.2, 49.5, 59.2, 27.3, 53.0, 27.3, 39.6, 53.0, 34.8, 44.9, 53.0]",19983,16,test,2,thiele_pav
3001,0.5743381874593404,0.42566181254065955,1.0,0.0,"[49.5, 49.5, 49.5, 49.5, 49.5, 49.5, 49.5, 49.5, 27.3, 27.3, 27.3, 27.3, 27.3, 27.3, 27.3, 27.3]",19983,16,test,2,thiele_approvalindependent
3002,0.5743381874593404,0.42566181254065955,0.5625,0.4375,"[49.5, 86.0, 49.5, 76.9, 49.5, 71.0, 49.5, 67.4, 27.3, 71.3, 27.3, 56.6, 27.3, 48.7, 63.1, 41.4]",19983,16,test,2,thiele_squared
3003,0.5743381874593404,0.42566181254065955,0.625,0.375,"[25.4, 52.3, 25.4, 37.1, 58.3, 31.1, 58.3, 39.4, 29.2, 52.9, 29.2, 40.9, 42.3, 65.9, 42.3, 57.6]",19983,16,test,4,thiele_pav
3004,0.5743381874593404,0.42566181254065955,0.75,0.25,"[25.4, 25.4, 25.4, 25.4, 58.3, 58.3, 58.3, 58.3, 29.2, 29.2, 29.2, 29.2, 42.3, 42.3, 42.3, 42.3]",19983,16,test,4,thiele_approvalindependent
3005,0.5743381874593404,0.42566181254065955,0.5,0.5,"[25.4, 72.9, 25.4, 55.9, 58.3, 21.7, 58.3, 28.7, 29.2, 71.3, 29.2, 57.3, 42.3, 77.3, 42.3, 68.4]",19983,16,test,4,thiele_squared
3006,0.5743381874593404,0.42566181254065955,0.625,0.375,"[43.3, 65.9, 43.3, 57.8, 31.5, 57.8, 31.5, 46.6, 53.1, 29.1, 53.1, 36.0, 24.7, 52.0, 24.7, 36.1]",19983,16,test,4,thiele_pav
3007,0.5743381874593404,0.42566181254065955,0.75,0.25,"[43.3, 43.3, 43.3, 43.3, 31.5, 31.5, 31.5, 31.5, 53.1, 53.1, 53.1, 53.1, 24.7, 24.7, 24.7, 24.7]",19983,16,test,4,thiele_approvalindependent
3008,0.5743381874593404,0.42566181254065955,0.5,0.5,"[43.3, 77.0, 43.3, 68.4, 31.5, 74.6, 31.5, 62.0, 53.1, 20.8, 53.1, 27.3, 24.7, 73.2, 24.7, 55.8]",19983,16,test,4,thiele_squared
3009,0.5743381874593404,0.42566181254065955,0.625,0.375,"[30.3, 54.5, 30.3, 43.3, 60.2, 32.5, 60.2, 41.1, 40.7, 64.6, 40.7, 55.3, 24.7, 52.0, 24.7, 36.1]",19983,16,test,4,thiele_pav
3010,0.5743381874593404,0.42566181254065955,0.75,0.25,"[30.3, 30.3, 30.3, 30.3, 60.2, 60.2, 60.2, 60.2, 40.7, 40.7, 40.7, 40.7, 24.7, 24.7, 24.7, 24.7]",19983,16,test,4,thiele_approvalindependent
3011,0.5743381874593404,0.42566181254065955,0.5,0.5,"[30.3, 72.3, 30.3, 58.7, 60.2, 22.5, 60.2, 29.8, 40.7, 76.4, 40.7, 67.4, 24.7, 73.2, 24.7, 55.8]",19983,16,test,4,thiele_squared
3012,0.5743381874593404,0.42566181254065955,0.625,0.375,"[31.6, 55.5, 31.6, 45.0, 60.2, 32.5, 60.2, 41.1, 39.2, 63.4, 39.2, 54.3, 24.6, 52.4, 24.6, 36.2]",19983,16,test,4,thiele_pav
3013,0.5743381874593404,0.42566181254065955,0.75,0.25,"[31.6, 31.6, 31.6, 31.6, 60.2, 60.2, 60.2, 60.2, 39.2, 39.2, 39.2, 39.2, 24.6, 24.6, 24.6, 24.6]",19983,16,test,4,thiele_approvalindependent
3014,0.5743381874593404,0.42566181254065955,0.5,0.5,"[31.6, 72.0, 31.6, 59.7, 60.2, 22.5, 60.2, 29.8, 39.2, 76.3, 39.2, 66.7, 24.6, 73.7, 24.6, 56.3]",19983,16,test,4,thiele_squared
3015,0.5743381874593404,0.42566181254065955,0.625,0.375,"[30.2, 53.5, 30.2, 42.6, 60.5, 32.7, 60.5, 41.4, 31.9, 55.3, 31.9, 44.6, 32.1, 63.6, 32.1, 51.8]",19983,16,test,4,thiele_pav
3016,0.5743381874593404,0.42566181254065955,0.75,0.25,"[30.2, 30.2, 30.2, 30.2, 60.5, 60.5, 60.5, 60.5, 31.9, 31.9, 31.9, 31.9, 32.1, 32.1, 32.1, 32.1]",19983,16,test,4,thiele_approvalindependent
3017,0.5743381874593404,0.42566181254065955,0.5,0.5,"[30.2, 71.1, 30.2, 57.6, 60.5, 22.8, 60.5, 30.0, 31.9, 70.9, 31.9, 58.5, 32.1, 80.8, 32.1, 67.9]",19983,16,test,4,thiele_squared
3018,0.5743381874593404,0.42566181254065955,0.625,0.375,"[42.2, 66.2, 42.2, 57.5, 60.5, 32.7, 60.5, 41.4, 23.4, 50.3, 23.4, 34.1, 29.7, 54.1, 29.7, 42.5]",19983,16,test,4,thiele_pav
3019,0.5743381874593404,0.42566181254065955,0.75,0.25,"[42.2, 42.2, 42.2, 42.2, 60.5, 60.5, 60.5, 60.5, 23.4, 23.4, 23.4, 23.4, 29.7, 29.7, 29.7, 29.7]",19983,16,test,4,thiele_approvalindependent
3020,0.5743381874593404,0.42566181254065955,0.5,0.5,"[42.2, 77.5, 42.2, 68.8, 60.5, 22.8, 60.5, 30.0, 23.4, 71.1, 23.4, 53.7, 29.7, 72.0, 29.7, 58.1]",19983,16,test,4,thiele_squared
3021,0.5743381874593404,0.42566181254065955,0.625,0.375,"[40.5, 65.5, 40.5, 56.5, 58.4, 31.7, 58.4, 39.7, 25.0, 52.0, 25.0, 36.4, 31.1, 55.3, 31.1, 44.8]",19983,16,test,4,thiele_pav
3022,0.5743381874593404,0.42566181254065955,0.75,0.25,"[40.5, 40.5, 40.5, 40.5, 58.4, 58.4, 58.4, 58.4, 25.0, 25.0, 25.0, 25.0, 31.1, 31.1, 31.1, 31.1]",19983,16,test,4,thiele_approvalindependent
3023,0.5743381874593404,0.42566181254065955,0.5,0.5,"[40.5, 77.5, 40.5, 68.3, 58.4, 22.4, 58.4, 29.3, 25.0, 73.3, 25.0, 55.8, 31.1, 72.0, 31.1, 59.7]",19983,16,test,4,thiele_squared
3024,0.5743381874593404,0.42566181254065955,0.5625,0.4375,"[55.4, 30.1, 55.4, 37.7, 35.9, 60.7, 35.9, 52.0, 25.0, 52.0, 25.0, 36.4, 36.1, 62.2, 36.1, 52.1]",19983,16,test,4,thiele_pav
3025,0.5743381874593404,0.42566181254065955,0.75,0.25,"[55.4, 55.4, 55.4, 55.4, 35.9, 35.9, 35.9, 35.9, 25.0, 25.0, 25.0, 25.0, 36.1, 36.1, 36.1, 36.1]",19983,16,test,4,thiele_approvalindependent
3026,0.5743381874593404,0.42566181254065955,0.5,0.5,"[55.4, 21.6, 55.4, 28.2, 35.9, 75.4, 35.9, 64.3, 25.0, 73.3, 25.0, 55.8, 36.1, 76.0, 36.1, 65.5]",19983,16,test,4,thiele_squared
3027,0.5743381874593404,0.42566181254065955,0.5625,0.4375,"[55.4, 30.1, 55.4, 37.7, 23.0, 50.5, 23.0, 33.9, 34.2, 59.6, 34.2, 50.3, 40.4, 64.6, 40.4, 55.9]",19983,16,test,4,thiele_pav
3028,0.5743381874593404,0.42566181254065955,0.75,0.25,"[55.4, 55.4, 55.4, 55.4, 23.0, 23.0, 23.0, 23.0, 34.2, 34.2, 34.2, 34.2, 40.4, 40.4, 40.4, 40.4]",19983,16,test,4,thiele_approvalindependent
3029,0.5743381874593404,0.42566181254065955,0.5,0.5,"[55.4, 21.6, 55.4, 28.2, 23.0, 72.9, 23.0, 54.2, 34.2, 75.0, 34.2, 62.8, 40.4, 76.5, 40.4, 67.1]",19983,16,test,4,thiele_squared
3030,0.5743381874593404,0.42566181254065955,0.5625,0.4375,"[36.4, 61.9, 36.4, 52.0, 22.9, 50.3, 22.9, 33.6, 52.5, 28.7, 52.5, 35.2, 40.6, 64.8, 40.6, 56.0]",19983,16,test,4,thiele_pav
3031,0.5743381874593404,0.42566181254065955,0.75,0.25,"[36.4, 36.4, 36.4, 36.4, 22.9, 22.9, 22.9, 22.9, 52.5, 52.5, 52.5, 52.5, 40.6, 40.6, 40.6, 40.6]",19983,16,test,4,thiele_approvalindependent
3032,0.5743381874593404,0.42566181254065955,0.5,0.5,"[36.4, 76.6, 36.4, 65.1, 22.9, 72.6, 22.9, 54.0, 52.5, 21.0, 52.5, 27.1, 40.6, 76.7, 40.6, 67.5]",19983,16,test,4,thiele_squared
3033,0.5743381874593404,0.42566181254065955,0.625,0.375,"[60.7, 32.4, 60.7, 40.5, 23.2, 50.6, 23.2, 34.1, 38.8, 64.6, 38.8, 55.2, 33.3, 56.4, 33.3, 46.1]",19983,16,test,4,thiele_pav
3034,0.5743381874593404,0.42566181254065955,0.75,0.25,"[60.7, 60.7, 60.7, 60.7, 23.2, 23.2, 23.2, 23.2, 38.8, 38.8, 38.8, 38.8, 33.3, 33.3, 33.3, 33.3]",19983,16,test,4,thiele_approvalindependent
3035,0.5743381874593404,0.42566181254065955,0.5,0.5,"[60.7, 22.7, 60.7, 29.9, 23.2, 72.9, 23.2, 54.2, 38.8, 77.5, 38.8, 67.6, 33.3, 70.5, 33.3, 59.5]",19983,16,test,4,thiele_squared
3036,0.5743381874593404,0.42566181254065955,0.5625,0.4375,"[52.5, 29.9, 52.5, 37.1, 23.5, 50.9, 23.5, 34.8, 36.8, 62.7, 36.8, 52.7, 38.7, 63.6, 38.7, 54.4]",19983,16,test,4,thiele_pav
3037,0.5743381874593404,0.42566181254065955,0.75,0.25,"[52.5, 52.5, 52.5, 52.5, 23.5, 23.5, 23.5, 23.5, 36.8, 36.8, 36.8, 36.8, 38.7, 38.7, 38.7, 38.7]",19983,16,test,4,thiele_approvalindependent
3038,0.5743381874593404,0.42566181254065955,0.5,0.5,"[52.5, 22.1, 52.5, 28.2, 23.5, 73.2, 23.5, 54.6, 36.8, 78.1, 36.8, 66.0, 38.7, 76.5, 38.7, 66.5]",19983,16,test,4,thiele_squared
3039,0.5743381874593404,0.42566181254065955,0.625,0.375,"[33.1, 59.1, 33.1, 49.3, 56.0, 32.0, 56.0, 39.6, 24.6, 52.0, 24.6, 36.0, 38.7, 63.6, 38.7, 54.4]",19983,16,test,4,thiele_pav
3040,0.5743381874593404,0.42566181254065955,0.75,0.25,"[33.1, 33.1, 33.1, 33.1, 56.0, 56.0, 56.0, 56.0, 24.6, 24.6, 24.6, 24.6, 38.7, 38.7, 38.7, 38.7]",19983,16,test,4,thiele_approvalindependent
3041,0.5743381874593404,0.42566181254065955,0.5,0.5,"[33.1, 75.6, 33.1, 62.5, 56.0, 23.6, 56.0, 29.7, 24.6, 73.6, 24.6, 55.6, 38.7, 76.5, 38.7, 66.5]",19983,16,test,4,thiele_squared
3042,0.5743381874593404,0.42566181254065955,0.625,0.375,"[33.1, 59.1, 33.1, 49.3, 38.8, 63.9, 38.8, 54.6, 56.0, 32.0, 56.0, 39.6, 24.5, 51.7, 24.5, 35.6]",19983,16,test,4,thiele_pav
3043,0.5743381874593404,0.42566181254065955,0.75,0.25,"[33.1, 33.1, 33.1, 33.1, 38.8, 38.8, 38.8, 38.8, 56.0, 56.0, 56.0, 56.0, 24.5, 24.5, 24.5, 24.5]",19983,16,test,4,thiele_approvalindependent
3044,0.5743381874593404,0.42566181254065955,0.5,0.5,"[33.1, 75.6, 33.1, 62.5, 38.8, 76.5, 38.8, 66.6, 56.0, 23.5, 56.0, 29.7, 24.5, 73.7, 24.5, 55.4]",19983,16,test,4,thiele_squared
3045,0.5743381874593404,0.42566181254065955,0.625,0.375,"[38.9, 63.8, 38.9, 54.7, 33.1, 59.2, 33.1, 49.3, 55.5, 31.7, 55.5, 39.4, 24.5, 51.7, 24.5, 35.6]",19983,16,test,4,thiele_pav
3046,0.5743381874593404,0.42566181254065955,0.75,0.25,"[38.9, 38.9, 38.9, 38.9, 33.1, 33.1, 33.1, 33.1, 55.5, 55.5, 55.5, 55.5, 24.5, 24.5, 24.5, 24.5]",19983,16,test,4,thiele_approvalindependent
3047,0.5743381874593404,0.42566181254065955,0.5,0.5,"[38.9, 76.5, 38.9, 66.7, 33.1, 75.6, 33.1, 62.5, 55.5, 23.4, 55.5, 29.5, 24.5, 73.7, 24.5, 55.4]",19983,16,test,4,thiele_squared
3048,0.5743381874593404,0.42566181254065955,0.625,0.375,"[25.1, 51.6, 25.1, 36.3, 32.4, 59.1, 32.4, 48.9, 55.5, 31.7, 55.5, 39.4, 39.0, 64.4, 39.0, 55.1]",19983,16,test,4,thiele_pav
3049,0.5743381874593404,0.42566181254065955,0.75,0.25,"[25.1, 25.1, 25.1, 25.1, 32.4, 32.4, 32.4, 32.4, 55.5, 55.5, 55.5, 55.5, 39.0, 39.0, 39.0, 39.0]",19983,16,test,4,thiele_approvalindependent
3050,0.5743381874593404,0.42566181254065955,0.5,0.5,"[25.1, 72.9, 25.1, 55.2, 32.4, 75.2, 32.4, 62.4, 55.5, 23.4, 55.5, 29.5, 39.0, 77.3, 39.0, 67.2]",19983,16,test,4,thiele_squared
3051,0.5743381874593404,0.42566181254065955,0.625,0.375,"[24.5, 51.7, 24.5, 35.5, 39.3, 64.2, 39.3, 54.6, 56.5, 32.2, 56.5, 39.7, 32.4, 58.9, 32.4, 48.7]",19983,16,test,4,thiele_pav
3052,0.5743381874593404,0.42566181254065955,0.75,0.25,"[24.5, 24.5, 24.5, 24.5, 39.3, 39.3, 39.3, 39.3, 56.5, 56.5, 56.5, 56.5, 32.4, 32.4, 32.4, 32.4]",19983,16,test,4,thiele_approvalindependent
3053,0.5743381874593404,0.42566181254065955,0.5,0.5,"[24.5, 73.3, 24.5, 54.8, 39.3, 76.9, 39.3, 66.9, 56.5, 23.6, 56.5, 29.8, 32.4, 75.4, 32.4, 62.3]",19983,16,test,4,thiele_squared
3054,0.5743381874593404,0.42566181254065955,0.625,0.375,"[32.8, 58.9, 32.8, 49.1, 24.9, 51.9, 24.9, 36.2, 56.5, 32.2, 56.5, 39.7, 38.8, 64.3, 38.8, 54.6]",19983,16,test,4,thiele_pav
3055,0.5743381874593404,0.42566181254065955,0.75,0.25,"[32.8, 32.8, 32.8, 32.8, 24.9, 24.9, 24.9, 24.9, 56.5, 56.5, 56.5, 56.5, 38.8, 38.8, 38.8, 38.8]",19983,16,test,4,thiele_approvalindependent
3056,0.5743381874593404,0.42566181254065955,0.5,0.5,"[32.8, 75.6, 32.8, 62.4, 24.9, 72.3, 24.9, 55.5, 56.5, 23.6, 56.5, 29.8, 38.8, 77.3, 38.8, 67.1]",19983,16,test,4,thiele_squared
3057,0.5743381874593404,0.42566181254065955,0.625,0.375,"[58.4, 30.8, 58.4, 38.8, 24.9, 51.9, 24.9, 36.2, 34.5, 58.1, 34.5, 49.2, 36.8, 62.5, 36.8, 52.6]",19983,16,test,4,thiele_pav
3058,0.5743381874593404,0.42566181254065955,0.75,0.25,"[58.4, 58.4, 58.4, 58.4, 24.9, 24.9, 24.9, 24.9, 34.5, 34.5, 34.5, 34.5, 36.8, 36.8, 36.8, 36.8]",19983,16,test,4,thiele_approvalindependent
3059,0.5743381874593404,0.42566181254065955,0.5,0.5,"[58.4, 21.4, 58.4, 28.7, 24.9, 72.3, 24.9, 55.5, 34.5, 71.2, 34.5, 61.4, 36.8, 77.1, 36.8, 65.6]",19983,16,test,4,thiele_squared
3060,0.5743381874593404,0.42566181254065955,0.5625,0.4375,"[35.2, 58.5, 35.2, 50.1, 25.0, 52.0, 25.0, 36.2, 60.4, 32.0, 60.4, 40.0, 34.6, 61.2, 34.6, 50.9]",19983,16,test,4,thiele_pav
3061,0.5743381874593404,0.42566181254065955,0.75,0.25,"[35.2, 35.2, 35.2, 35.2, 25.0, 25.0, 25.0, 25.0, 60.4, 60.4, 60.4, 60.4, 34.6, 34.6, 34.6, 34.6]",19983,16,test,4,thiele_approvalindependent
3062,0.5743381874593404,0.42566181254065955,0.5,0.5,"[35.2, 71.5, 35.2, 62.0, 25.0, 73.0, 25.0, 55.7, 60.4, 22.0, 60.4, 29.3, 34.6, 75.8, 34.6, 64.5]",19983,16,test,4,thiele_squared
3063,0.5743381874593404,0.42566181254065955,0.5625,0.4375,"[59.0, 31.3, 59.0, 39.3, 35.3, 61.4, 35.3, 50.9, 24.6, 51.6, 24.6, 35.6, 36.1, 59.5, 36.1, 51.0]",19983,16,test,4,thiele_pav
3064,0.5743381874593404,0.42566181254065955,0.75,0.25,"[59.0, 59.0, 59.0, 59.0, 35.3, 35.3, 35.3, 35.3, 24.6, 24.6, 24.6, 24.6, 36.1, 36.1, 36.1, 36.1]",19983,16,test,4,thiele_approvalindependent
3065,0.5743381874593404,0.42566181254065955,0.5,0.5,"[59.0, 21.5, 59.0, 28.9, 35.3, 75.8, 35.3, 64.5, 24.6, 72.7, 24.6, 55.1, 36.1, 72.2, 36.1, 62.8]",19983,16,test,4,thiele_squared
3066,0.5743381874593404,0.42566181254065955,0.5625,0.4375,"[56.0, 30.1, 56.0, 37.3, 36.5, 62.6, 36.5, 52.7, 23.8, 51.5, 23.8, 35.0, 37.1, 59.9, 37.1, 51.2]",19983,16,test,4,thiele_pav
3067,0.5743381874593404,0.42566181254065955,0.75,0.25,"[56.0, 56.0, 56.0, 56.0, 36.5, 36.5, 36.5, 36.5, 23.8, 23.8, 23.8, 23.8, 37.1, 37.1, 37.1, 37.1]",19983,16,test,4,thiele_approvalindependent
3068,0.5743381874593404,0.42566181254065955,0.5,0.5,"[56.0, 20.9, 56.0, 28.2, 36.5, 76.3, 36.5, 65.6, 23.8, 73.1, 23.8, 54.6, 37.1, 72.3, 37.1, 62.9]",19983,16,test,4,thiele_squared
3069,0.5743381874593404,0.42566181254065955,0.625,0.375,"[41.8, 64.9, 41.8, 56.8, 60.7, 32.4, 60.7, 41.1, 23.8, 51.5, 23.8, 35.0, 29.6, 54.0, 29.6, 42.5]",19983,16,test,4,thiele_pav
3070,0.5743381874593404,0.42566181254065955,0.75,0.25,"[41.8, 41.8, 41.8, 41.8, 60.7, 60.7, 60.7, 60.7, 23.8, 23.8, 23.8, 23.8, 29.6, 29.6, 29.6, 29.6]",19983,16,test,4,thiele_approvalindependent
3071,0.5743381874593404,0.42566181254065955,0.5,0.5,"[41.8, 76.4, 41.8, 67.6, 60.7, 22.6, 60.7, 29.8, 23.8, 73.1, 23.8, 54.6, 29.6, 71.8, 29.6, 58.0]",19983,16,test,4,thiele_squared
3072,0.5743381874593404,0.42566181254065955,0.625,0.375,"[40.8, 65.9, 40.8, 57.5, 58.9, 32.1, 58.9, 39.7, 23.8, 51.5, 23.8, 35.0, 31.3, 54.3, 31.3, 43.8]",19983,16,test,4,thiele_pav
3073,0.5743381874593404,0.42566181254065955,0.75,0.25,"[40.8, 40.8, 40.8, 40.8, 58.9, 58.9, 58.9, 58.9, 23.8, 23.8, 23.8, 23.8, 31.3, 31.3, 31.3, 31.3]",19983,16,test,4,thiele_approvalindependent
3074,0.5743381874593404,0.42566181254065955,0.5,0.5,"[40.8, 78.8, 40.8, 68.8, 58.9, 22.4, 58.9, 29.3, 23.8, 73.1, 23.8, 54.6, 31.3, 69.7, 31.3, 57.3]",19983,16,test,4,thiele_squared
3075,0.5743381874593404,0.42566181254065955,0.625,0.375,"[31.2, 55.0, 31.2, 44.5, 62.2, 33.9, 62.2, 42.8, 23.8, 51.5, 23.8, 35.0, 38.9, 63.6, 38.9, 54.1]",19983,16,test,4,thiele_pav
3076,0.5743381874593404,0.42566181254065955,0.75,0.25,"[31.2, 31.2, 31.2, 31.2, 62.2, 62.2, 62.2, 62.2, 23.8, 23.8, 23.8, 23.8, 38.9, 38.9, 38.9, 38.9]",19983,16,test,4,thiele_approvalindependent
3077,0.5743381874593404,0.42566181254065955,0.5,0.5,"[31.2, 71.2, 31.2, 59.4, 62.2, 22.8, 62.2, 30.8, 23.8, 73.1, 23.8, 54.6, 38.9, 76.6, 38.9, 66.5]",19983,16,test,4,thiele_squared
3078,0.5743381874593404,0.42566181254065955,0.5625,0.4375,"[46.6, 73.4, 46.6, 64.4, 41.7, 67.0, 41.7, 57.9, 39.2, 63.7, 39.2, 54.4, 23.7, 51.2, 23.7, 34.9]",19983,16,test,4,thiele_pav
3079,0.5743381874593404,0.42566181254065955,1.0,0.0,"[46.6, 46.6, 46.6, 46.6, 41.7, 41.7, 41.7, 41.7, 39.2, 39.2, 39.2, 39.2, 23.7, 23.7, 23.7, 23.7]",19983,16,test,4,thiele_approvalindependent
3080,0.5743381874593404,0.42566181254065955,0.5,0.5,"[46.6, 86.4, 46.6, 76.4, 41.7, 81.0, 41.7, 69.9, 39.2, 76.5, 39.2, 66.6, 23.7, 73.2, 23.7, 54.6]",19983,16,test,4,thiele_squared
3081,0.5743381874593404,0.42566181254065955,0.625,0.375,"[62.7, 34.4, 62.7, 43.3, 28.8, 52.9, 28.8, 40.9, 40.0, 63.9, 40.0, 55.1, 25.0, 52.0, 25.0, 36.2]",19983,16,test,4,thiele_pav
3082,0.5743381874593404,0.42566181254065955,0.75,0.25,"[62.7, 62.7, 62.7, 62.7, 28.8, 28.8, 28.8, 28.8, 40.0, 40.0, 40.0, 40.0, 25.0, 25.0, 25.0, 25.0]",19983,16,test,4,thiele_approvalindependent
3083,0.5743381874593404,0.42566181254065955,0.5,0.5,"[62.7, 23.9, 62.7, 32.0, 28.8, 71.4, 28.8, 56.9, 40.0, 75.8, 40.0, 66.3, 25.0, 73.7, 25.0, 55.8]",19983,16,test,4,thiele_squared
3084,0.5743381874593404,0.42566181254065955,0.625,0.375,"[62.7, 34.4, 62.7, 43.3, 41.4, 64.8, 41.4, 56.4, 27.7, 52.0, 27.7, 39.3, 25.0, 52.0, 25.0, 36.2]",19983,16,test,4,thiele_pav
3085,0.5743381874593404,0.42566181254065955,0.75,0.25,"[62.7, 62.7, 62.7, 62.7, 41.4, 41.4, 41.4, 41.4, 27.7, 27.7, 27.7, 27.7, 25.0, 25.0, 25.0, 25.0]",19983,16,test,4,thiele_approvalindependent
3086,0.5743381874593404,0.42566181254065955,0.5,0.5,"[62.7, 23.9, 62.7, 32.0, 41.4, 76.4, 41.4, 67.5, 27.7, 70.7, 27.7, 55.9, 25.0, 73.7, 25.0, 55.8]",19983,16,test,4,thiele_squared
3087,0.5743381874593404,0.42566181254065955,0.625,0.375,"[29.7, 52.9, 29.7, 41.6, 62.7, 34.3, 62.7, 43.4, 39.7, 64.2, 39.7, 55.0, 24.8, 51.9, 24.8, 36.0]",19983,16,test,4,thiele_pav
3088,0.5743381874593404,0.42566181254065955,0.75,0.25,"[29.7, 29.7, 29.7, 29.7, 62.7, 62.7, 62.7, 62.7, 39.7, 39.7, 39.7, 39.7, 24.8, 24.8, 24.8, 24.8]",19983,16,test,4,thiele_approvalindependent
3089,0.5743381874593404,0.42566181254065955,0.5,0.5,"[29.7, 70.9, 29.7, 57.1, 62.7, 23.7, 62.7, 31.4, 39.7, 76.7, 39.7, 66.8, 24.8, 73.5, 24.8, 55.7]",19983,16,test,4,thiele_squared
3090,0.5743381874593404,0.42566181254065955,0.625,0.375,"[62.3, 32.7, 62.3, 41.2, 38.3, 64.6, 38.3, 55.2, 32.0, 54.3, 32.0, 44.5, 24.8, 51.9, 24.8, 36.0]",19983,16,test,4,thiele_pav
3091,0.5743381874593404,0.42566181254065955,0.75,0.25,"[62.3, 62.3, 62.3, 62.3, 38.3, 38.3, 38.3, 38.3, 32.0, 32.0, 32.0, 32.0, 24.8, 24.8, 24.8, 24.8]",19983,16,test,4,thiele_approvalindependent
3092,0.5743381874593404,0.42566181254065955,0.5,0.5,"[62.3, 22.5, 62.3, 30.0, 38.3, 77.0, 38.3, 67.5, 32.0, 69.6, 32.0, 57.3, 24.8, 73.5, 24.8, 55.7]",19983,16,test,4,thiele_squared
3093,0.5743381874593404,0.42566181254065955,0.625,0.375,"[41.4, 65.6, 41.4, 57.2, 28.9, 53.2, 28.9, 41.1, 60.1, 33.5, 60.1, 41.8, 24.8, 51.9, 24.8, 36.0]",19983,16,test,4,thiele_pav
3094,0.5743381874593404,0.42566181254065955,0.75,0.25,"[41.4, 41.4, 41.4, 41.4, 28.9, 28.9, 28.9, 28.9, 60.1, 60.1, 60.1, 60.1, 24.8, 24.8, 24.8, 24.8]",19983,16,test,4,thiele_approvalindependent
3095,0.5743381874593404,0.42566181254065955,0.5,0.5,"[41.4, 77.4, 41.4, 68.2, 28.9, 71.0, 28.9, 57.2, 60.1, 23.8, 60.1, 31.0, 24.8, 73.5, 24.8, 55.7]",19983,16,test,4,thiele_squared
