,overall_hash,map_hash,settings_hash,state,state_num,N_districts,N_VOTERS_STV,N_CANDIDATES_PER_DISTRICT_GROUP,DISTANCE_FUNCTION,N_STV_CANDIDATES_MAX,VOTER_RAW_FILENAME,N_VOTERS,FEATURE_COLS,GROUP_COL,LOADING_FROM_DATA,fraction_voters_Democrat,fraction_voters_Republican,fraction_winners_Democrat,fraction_winners_Republican,medians,total_voters,total_winners,cohesion_partisan_score,cohesion_geographic,run_label,voting_method
48,6726f18892773394297d0d0390b83ea1fb868480fc0c18ee70e6b287446723eastv,fb868480fc0c18ee70e6b287446723ea,6726f18892773394297d0d0390b83ea1,OH,39,4,100.0,1.0,party_first_then_partisanscore,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[99.5, 20.0, 3.2, 11.9, 20.6, 2.0, 87.4, 99.2, 17.9, 89.8, 2.2, 74.3, 1.4, 55.2, 21.8, 12.7]",10000,16,-34.74070553229502,-62024.770747324525,teststvmultiple,stv
49,129d557da7372aabbfbd5a87361fbe8b3fd37b0523ef038863cdffd40dc369d5thiele_squared,3fd37b0523ef038863cdffd40dc369d5,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.5,0.5,"[27.9, 73.7, 27.9, 59.6, 60.4, 22.1, 60.4, 28.8, 28.1, 71.0, 28.1, 57.3, 39.6, 77.0, 39.6, 67.0]",10000,16,-14.750996427973533,-57810.69651137979,teststvmultiple,thiele_squared
50,129d557da7372aabbfbd5a87361fbe8b3fd37b0523ef038863cdffd40dc369d5thiele_approvalindependent,3fd37b0523ef038863cdffd40dc369d5,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.25,0.75,"[27.9, 27.9, 27.9, 27.9, 60.4, 60.4, 60.4, 60.4, 28.1, 28.1, 28.1, 28.1, 39.6, 39.6, 39.6, 39.6]",10000,16,-13.984244378071534,-60323.535473869095,teststvmultiple,thiele_approvalindependent
51,6726f18892773394297d0d0390b83ea115620992987bb7e1e2b2ecace0ffafcdstv,15620992987bb7e1e2b2ecace0ffafcd,6726f18892773394297d0d0390b83ea1,OH,39,4,100.0,1.0,party_first_then_partisanscore,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[99.5, 20.0, 3.2, 11.9, 20.6, 87.4, 2.2, 99.2, 20.6, 5.3, 89.8, 74.3, 26.0, 20.9, 99.3, 12.7]",10000,16,-33.724321919120754,-64395.750137023606,teststvmultiple,stv
52,129d557da7372aabbfbd5a87361fbe8b30c3a4d97fd8d44e76cda976494bc143thiele_squared,30c3a4d97fd8d44e76cda976494bc143,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.5,0.5,"[40.2, 76.9, 40.2, 67.0, 30.6, 74.9, 30.6, 61.3, 54.4, 21.0, 54.4, 27.1, 26.8, 73.8, 26.8, 59.0]",10000,16,-14.721888818389065,-57859.86046131063,teststvmultiple,thiele_squared
53,129d557da7372aabbfbd5a87361fbe8b30c3a4d97fd8d44e76cda976494bc143thiele_pav,30c3a4d97fd8d44e76cda976494bc143,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[40.2, 64.0, 40.2, 54.3, 30.6, 57.4, 30.6, 45.9, 54.4, 29.1, 54.4, 37.3, 26.8, 54.6, 26.8, 40.5]",10000,16,-14.444541079259531,-58539.46449983175,teststvmultiple,thiele_pav
54,129d557da7372aabbfbd5a87361fbe8b30c3a4d97fd8d44e76cda976494bc143thiele_approvalindependent,30c3a4d97fd8d44e76cda976494bc143,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.25,0.75,"[40.2, 40.2, 40.2, 40.2, 30.6, 30.6, 30.6, 30.6, 54.4, 54.4, 54.4, 54.4, 26.8, 26.8, 26.8, 26.8]",10000,16,-14.039050524596806,-60233.70188521611,teststvmultiple,thiele_approvalindependent
55,129d557da7372aabbfbd5a87361fbe8b49b99920b4e37c232a66a111c953b875thiele_pav,49b99920b4e37c232a66a111c953b875,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[29.3, 55.3, 29.3, 42.4, 61.1, 33.2, 61.1, 42.2, 37.7, 63.2, 37.7, 52.3, 26.8, 54.6, 26.8, 40.5]",10000,16,-14.450709140082669,-59039.12927191211,teststvmultiple,thiele_pav
56,6726f18892773394297d0d0390b83ea1a3eecddd1c7819eef1a48a9c2ee53f37stv,a3eecddd1c7819eef1a48a9c2ee53f37,6726f18892773394297d0d0390b83ea1,OH,39,4,100.0,1.0,party_first_then_partisanscore,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[3.6, 17.9, 89.8, 74.3, 20.6, 87.4, 2.2, 99.2, 1.4, 55.2, 21.8, 12.7, 97.4, 20.0, 0.7, 12.3]",10000,16,-33.59801402663436,-56119.28533286664,teststvmultiple,stv
57,129d557da7372aabbfbd5a87361fbe8b49b99920b4e37c232a66a111c953b875thiele_squared,49b99920b4e37c232a66a111c953b875,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.5,0.5,"[29.3, 73.0, 29.3, 59.0, 61.1, 22.6, 61.1, 30.0, 37.7, 76.3, 37.7, 65.4, 26.8, 73.8, 26.8, 59.0]",10000,16,-14.743236059871965,-58233.33283944968,teststvmultiple,thiele_squared
58,129d557da7372aabbfbd5a87361fbe8b49b99920b4e37c232a66a111c953b875thiele_approvalindependent,49b99920b4e37c232a66a111c953b875,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.25,0.75,"[29.3, 29.3, 29.3, 29.3, 61.1, 61.1, 61.1, 61.1, 37.7, 37.7, 37.7, 37.7, 26.8, 26.8, 26.8, 26.8]",10000,16,-13.998506560592428,-61963.23452876686,teststvmultiple,thiele_approvalindependent
59,6726f18892773394297d0d0390b83ea12f36042122fe70dc4fefaec271e33eb0stv,2f36042122fe70dc4fefaec271e33eb0,6726f18892773394297d0d0390b83ea1,OH,39,4,100.0,1.0,party_first_then_partisanscore,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[17.9, 89.8, 74.3, 12.3, 20.6, 87.4, 2.2, 99.2, 1.4, 55.2, 21.8, 12.7, 26.2, 89.5, 48.3, 3.2]",10000,16,-32.48557647107242,-56789.17654760726,teststvmultiple,stv
60,129d557da7372aabbfbd5a87361fbe8bfb868480fc0c18ee70e6b287446723eathiele_pav,fb868480fc0c18ee70e6b287446723ea,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[30.7, 55.4, 30.7, 42.6, 61.1, 33.2, 61.1, 42.2, 36.4, 63.1, 36.4, 51.9, 26.4, 54.9, 26.4, 40.9]",10000,16,-14.476373574995256,-60143.572519828645,teststvmultiple,thiele_pav
61,129d557da7372aabbfbd5a87361fbe8bfb868480fc0c18ee70e6b287446723eathiele_squared,fb868480fc0c18ee70e6b287446723ea,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.5,0.5,"[30.7, 72.0, 30.7, 58.7, 61.1, 22.6, 61.1, 30.0, 36.4, 76.3, 36.4, 65.5, 26.4, 74.4, 26.4, 59.7]",10000,16,-14.74526024710411,-59252.15028124877,teststvmultiple,thiele_squared
62,129d557da7372aabbfbd5a87361fbe8bfb868480fc0c18ee70e6b287446723eathiele_approvalindependent,fb868480fc0c18ee70e6b287446723ea,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.25,0.75,"[30.7, 30.7, 30.7, 30.7, 61.1, 61.1, 61.1, 61.1, 36.4, 36.4, 36.4, 36.4, 26.4, 26.4, 26.4, 26.4]",10000,16,-14.00333124750284,-62956.33126363045,teststvmultiple,thiele_approvalindependent
63,6726f18892773394297d0d0390b83ea1ab79c5e45374190838f358d956bce432stv,ab79c5e45374190838f358d956bce432,6726f18892773394297d0d0390b83ea1,OH,39,4,100.0,1.0,party_first_then_partisanscore,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[20.6, 87.4, 2.2, 99.2, 3.6, 17.9, 89.8, 74.3, 1.4, 55.2, 21.8, 12.7, 16.5, 99.5, 0.7, 49.9]",10000,16,-35.375848650204176,-58234.78406207368,teststvmultiple,stv
64,129d557da7372aabbfbd5a87361fbe8b15620992987bb7e1e2b2ecace0ffafcdthiele_pav,15620992987bb7e1e2b2ecace0ffafcd,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[29.3, 52.9, 29.3, 40.4, 63.6, 34.5, 63.6, 43.3, 30.4, 54.0, 30.4, 42.4, 34.3, 63.5, 34.3, 52.7]",10000,16,-14.497614448201368,-64242.28158522521,teststvmultiple,thiele_pav
65,129d557da7372aabbfbd5a87361fbe8b15620992987bb7e1e2b2ecace0ffafcdthiele_approvalindependent,15620992987bb7e1e2b2ecace0ffafcd,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.25,0.75,"[29.3, 29.3, 29.3, 29.3, 63.6, 63.6, 63.6, 63.6, 30.4, 30.4, 30.4, 30.4, 34.3, 34.3, 34.3, 34.3]",10000,16,-14.025068841921932,-63879.73976733597,teststvmultiple,thiele_approvalindependent
66,129d557da7372aabbfbd5a87361fbe8b15620992987bb7e1e2b2ecace0ffafcdthiele_squared,15620992987bb7e1e2b2ecace0ffafcd,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.5,0.5,"[29.3, 70.8, 29.3, 57.2, 63.6, 23.0, 63.6, 31.1, 30.4, 72.0, 30.4, 58.0, 34.3, 79.2, 34.3, 67.2]",10000,16,-14.766289798399225,-62515.03213125435,teststvmultiple,thiele_squared
67,6726f18892773394297d0d0390b83ea177907aac38375897d42e53aa5de3af3estv,77907aac38375897d42e53aa5de3af3e,6726f18892773394297d0d0390b83ea1,OH,39,4,100.0,1.0,party_first_then_partisanscore,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.4375,0.5625,"[20.6, 87.4, 2.2, 99.2, 1.4, 55.2, 21.8, 99.6, 25.8, 99.5, 20.0, 11.9, 17.9, 89.8, 74.3, 3.2]",10000,16,-33.58416528158927,-51671.73222276197,teststvmultiple,stv
68,129d557da7372aabbfbd5a87361fbe8ba3eecddd1c7819eef1a48a9c2ee53f37thiele_pav,a3eecddd1c7819eef1a48a9c2ee53f37,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[37.8, 63.6, 37.8, 52.8, 63.6, 34.5, 63.6, 43.3, 25.1, 53.7, 25.1, 39.2, 30.1, 54.2, 30.1, 41.7]",10000,16,-14.45486962681375,-61249.65521557168,teststvmultiple,thiele_pav
69,129d557da7372aabbfbd5a87361fbe8ba3eecddd1c7819eef1a48a9c2ee53f37thiele_squared,a3eecddd1c7819eef1a48a9c2ee53f37,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.5,0.5,"[37.8, 76.7, 37.8, 66.8, 63.6, 23.0, 63.6, 31.1, 25.1, 73.2, 25.1, 57.6, 30.1, 71.8, 30.1, 58.0]",10000,16,-14.7527437194424,-60368.31725545844,teststvmultiple,thiele_squared
70,129d557da7372aabbfbd5a87361fbe8ba3eecddd1c7819eef1a48a9c2ee53f37thiele_approvalindependent,a3eecddd1c7819eef1a48a9c2ee53f37,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.25,0.75,"[37.8, 37.8, 37.8, 37.8, 63.6, 63.6, 63.6, 63.6, 25.1, 25.1, 25.1, 25.1, 30.1, 30.1, 30.1, 30.1]",10000,16,-13.98692454657336,-63987.38977759915,teststvmultiple,thiele_approvalindependent
71,6726f18892773394297d0d0390b83ea1db2b54864fa55e59b21ce97f00a9b5b3stv,db2b54864fa55e59b21ce97f00a9b5b3,6726f18892773394297d0d0390b83ea1,OH,39,4,100.0,1.0,party_first_then_partisanscore,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.3125,0.6875,"[25.8, 99.3, 20.0, 11.9, 1.4, 55.2, 21.8, 12.7, 16.7, 45.7, 2.2, 95.6, 17.9, 89.8, 74.3, 3.2]",10000,16,-31.17141236631196,-52151.12057043798,teststvmultiple,stv
72,129d557da7372aabbfbd5a87361fbe8b2f36042122fe70dc4fefaec271e33eb0thiele_pav,2f36042122fe70dc4fefaec271e33eb0,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[36.7, 63.1, 36.7, 52.3, 62.0, 33.5, 62.0, 42.2, 26.0, 54.1, 26.0, 39.6, 30.8, 56.1, 30.8, 43.7]",10000,16,-14.487525793698817,-60218.98607258276,teststvmultiple,thiele_pav
73,129d557da7372aabbfbd5a87361fbe8b2f36042122fe70dc4fefaec271e33eb0thiele_squared,2f36042122fe70dc4fefaec271e33eb0,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.5,0.5,"[36.7, 77.4, 36.7, 66.7, 62.0, 22.9, 62.0, 30.7, 26.0, 73.8, 26.0, 58.5, 30.8, 72.5, 30.8, 59.5]",10000,16,-14.748057745790828,-59799.51583926239,teststvmultiple,thiele_squared
74,129d557da7372aabbfbd5a87361fbe8bab79c5e45374190838f358d956bce432thiele_pav,ab79c5e45374190838f358d956bce432,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[59.1, 31.4, 59.1, 39.6, 34.2, 58.9, 34.2, 48.6, 26.0, 54.1, 26.0, 39.6, 34.8, 61.0, 34.8, 50.8]",10000,16,-14.483819913688068,-63574.3515004838,teststvmultiple,thiele_pav
75,129d557da7372aabbfbd5a87361fbe8b2f36042122fe70dc4fefaec271e33eb0thiele_approvalindependent,2f36042122fe70dc4fefaec271e33eb0,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.25,0.75,"[36.7, 36.7, 36.7, 36.7, 62.0, 62.0, 62.0, 62.0, 26.0, 26.0, 26.0, 26.0, 30.8, 30.8, 30.8, 30.8]",10000,16,-14.030616738503,-62318.5359089322,teststvmultiple,thiele_approvalindependent
76,6726f18892773394297d0d0390b83ea1c162e5256d27c26444c8af1c9e35276fstv,c162e5256d27c26444c8af1c9e35276f,6726f18892773394297d0d0390b83ea1,OH,39,8,100.0,1.0,party_first_then_partisanscore,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[2.2, 17.9, 2.2, 99.2, 3.6, 89.8, 26.2, 89.5, 99.6, 12.7, 77.3, 21.8, 16.7, 99.3, 20.0, 5.3]",10000,16,-31.164258741461207,-42627.23215093346,teststvmultiple,stv
77,129d557da7372aabbfbd5a87361fbe8bab79c5e45374190838f358d956bce432thiele_squared,ab79c5e45374190838f358d956bce432,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.5,0.5,"[59.1, 22.1, 59.1, 28.9, 34.2, 74.6, 34.2, 63.6, 26.0, 73.8, 26.0, 58.5, 34.8, 76.0, 34.8, 63.8]",10000,16,-14.741977520459429,-62799.29716818266,teststvmultiple,thiele_squared
78,129d557da7372aabbfbd5a87361fbe8bab79c5e45374190838f358d956bce432thiele_approvalindependent,ab79c5e45374190838f358d956bce432,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.25,0.75,"[59.1, 59.1, 59.1, 59.1, 34.2, 34.2, 34.2, 34.2, 26.0, 26.0, 26.0, 26.0, 34.8, 34.8, 34.8, 34.8]",10000,16,-14.038101553598434,-63495.23389283565,teststvmultiple,thiele_approvalindependent
79,129d557da7372aabbfbd5a87361fbe8bc162e5256d27c26444c8af1c9e35276fthiele_pav,c162e5256d27c26444c8af1c9e35276f,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[36.5, 58.7, 66.8, 34.6, 57.6, 32.6, 43.4, 66.1, 25.7, 62.6, 25.4, 45.4, 43.9, 74.2, 19.0, 30.0]",10000,16,-14.294684306891307,-43522.401368929146,teststvmultiple,thiele_pav
80,6726f18892773394297d0d0390b83ea1f00f53e86a00bb8327719cbda30fd171stv,f00f53e86a00bb8327719cbda30fd171,6726f18892773394297d0d0390b83ea1,OH,39,8,100.0,1.0,party_first_then_partisanscore,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.3125,0.6875,"[89.5, 15.5, 84.8, 2.2, 3.6, 89.8, 26.2, 11.6, 99.6, 12.7, 1.4, 21.8, 20.6, 99.2, 17.9, 41.8]",10000,16,-25.412503557262724,-42493.351642528505,teststvmultiple,stv
81,129d557da7372aabbfbd5a87361fbe8b77907aac38375897d42e53aa5de3af3ethiele_pav,77907aac38375897d42e53aa5de3af3e,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[59.1, 31.4, 59.1, 39.6, 24.2, 52.5, 24.2, 37.1, 33.9, 58.7, 33.9, 49.2, 37.8, 63.2, 37.8, 52.4]",10000,16,-14.440717311175206,-55278.72262999379,teststvmultiple,thiele_pav
82,129d557da7372aabbfbd5a87361fbe8bc162e5256d27c26444c8af1c9e35276fthiele_approvalindependent,c162e5256d27c26444c8af1c9e35276f,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.25,0.75,"[36.5, 36.5, 66.8, 66.8, 57.6, 57.6, 43.4, 43.4, 25.7, 25.7, 25.4, 25.4, 43.9, 43.9, 19.0, 19.0]",10000,16,-13.86925436370842,-44609.25909974844,teststvmultiple,thiele_approvalindependent
83,129d557da7372aabbfbd5a87361fbe8b77907aac38375897d42e53aa5de3af3ethiele_approvalindependent,77907aac38375897d42e53aa5de3af3e,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.25,0.75,"[59.1, 59.1, 59.1, 59.1, 24.2, 24.2, 24.2, 24.2, 33.9, 33.9, 33.9, 33.9, 37.8, 37.8, 37.8, 37.8]",10000,16,-14.00294377460802,-57900.37348955087,teststvmultiple,thiele_approvalindependent
84,129d557da7372aabbfbd5a87361fbe8bf00f53e86a00bb8327719cbda30fd171thiele_pav,f00f53e86a00bb8327719cbda30fd171,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.4375,0.5625,"[42.7, 68.4, 64.7, 34.5, 57.6, 32.6, 16.5, 26.8, 25.7, 62.6, 28.5, 50.0, 45.1, 77.2, 36.2, 57.1]",10000,16,-14.410110205644823,-43370.28046526884,teststvmultiple,thiele_pav
85,129d557da7372aabbfbd5a87361fbe8b77907aac38375897d42e53aa5de3af3ethiele_squared,77907aac38375897d42e53aa5de3af3e,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.5,0.5,"[59.1, 22.1, 59.1, 28.9, 24.2, 73.2, 24.2, 56.4, 33.9, 75.1, 33.9, 62.5, 37.8, 76.1, 37.8, 65.7]",10000,16,-14.723256073428168,-54626.22582205369,teststvmultiple,thiele_squared
86,129d557da7372aabbfbd5a87361fbe8bc162e5256d27c26444c8af1c9e35276fthiele_squared,c162e5256d27c26444c8af1c9e35276f,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.5,0.5,"[36.5, 72.3, 66.8, 23.9, 57.6, 23.9, 43.4, 79.0, 25.7, 85.2, 25.4, 64.8, 43.9, 86.4, 19.0, 53.2]",10000,16,-14.684248397689707,-42687.96839141879,teststvmultiple,thiele_squared
87,6726f18892773394297d0d0390b83ea1090f3764253c156891caf244f2dfa123stv,090f3764253c156891caf244f2dfa123,6726f18892773394297d0d0390b83ea1,OH,39,8,100.0,1.0,party_first_then_partisanscore,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[84.8, 2.2, 1.4, 21.8, 0.7, 99.3, 26.2, 89.5, 99.6, 12.7, 1.3, 17.9, 20.6, 99.2, 20.6, 89.8]",10000,16,-31.63039717594284,-39023.41445706946,teststvmultiple,stv
88,129d557da7372aabbfbd5a87361fbe8bf00f53e86a00bb8327719cbda30fd171thiele_approvalindependent,f00f53e86a00bb8327719cbda30fd171,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.25,0.75,"[42.7, 42.7, 64.7, 64.7, 57.6, 57.6, 16.5, 16.5, 25.7, 25.7, 28.5, 28.5, 45.1, 45.1, 36.2, 36.2]",10000,16,-13.879290397891516,-44242.82742331513,teststvmultiple,thiele_approvalindependent
89,129d557da7372aabbfbd5a87361fbe8bdb2b54864fa55e59b21ce97f00a9b5b3thiele_squared,db2b54864fa55e59b21ce97f00a9b5b3,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.5,0.5,"[36.2, 78.6, 36.2, 66.1, 24.2, 73.0, 24.2, 56.4, 53.5, 21.2, 53.5, 26.8, 37.7, 76.6, 37.7, 66.4]",10000,16,-14.72194352142504,-54089.46909074667,teststvmultiple,thiele_squared
90,6726f18892773394297d0d0390b83ea1091298b3acbb473f9221c7075100c9b0stv,091298b3acbb473f9221c7075100c9b0,6726f18892773394297d0d0390b83ea1,OH,39,8,100.0,1.0,party_first_then_partisanscore,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.4375,0.5625,"[84.8, 2.2, 1.4, 20.9, 0.7, 99.3, 26.2, 89.5, 14.4, 99.6, 55.1, 16.5, 14.5, 99.2, 3.6, 89.8]",10000,16,-32.73994488727971,-37785.15926083263,teststvmultiple,stv
91,129d557da7372aabbfbd5a87361fbe8bdb2b54864fa55e59b21ce97f00a9b5b3thiele_pav,db2b54864fa55e59b21ce97f00a9b5b3,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.4375,0.5625,"[36.2, 62.8, 36.2, 52.4, 24.2, 52.5, 24.2, 37.2, 53.5, 28.7, 53.5, 37.2, 37.7, 63.3, 37.7, 52.4]",10000,16,-14.56948211407702,-54428.53750289311,teststvmultiple,thiele_pav
92,129d557da7372aabbfbd5a87361fbe8bf00f53e86a00bb8327719cbda30fd171thiele_squared,f00f53e86a00bb8327719cbda30fd171,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.5,0.5,"[42.7, 81.5, 64.7, 23.6, 57.6, 23.9, 16.5, 53.8, 25.7, 85.2, 28.5, 63.9, 45.1, 88.7, 36.2, 70.3]",10000,16,-14.648241589193644,-43555.687175192455,teststvmultiple,thiele_squared
93,6726f18892773394297d0d0390b83ea1bb39a9bea24b7c2e7cd2f3f5b9f995e8stv,bb39a9bea24b7c2e7cd2f3f5b9f995e8,6726f18892773394297d0d0390b83ea1,OH,39,8,100.0,1.0,party_first_then_partisanscore,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[2.2, 99.2, 25.6, 99.6, 89.8, 99.3, 26.2, 89.5, 21.8, 12.7, 16.5, 41.8, 20.6, 87.4, 25.8, 3.6]",10000,16,-31.381960695638224,-42105.48677223787,teststvmultiple,stv
94,129d557da7372aabbfbd5a87361fbe8bdb2b54864fa55e59b21ce97f00a9b5b3thiele_approvalindependent,db2b54864fa55e59b21ce97f00a9b5b3,129d557da7372aabbfbd5a87361fbe8b,OH,39,4,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.25,0.75,"[36.2, 36.2, 36.2, 36.2, 24.2, 24.2, 24.2, 24.2, 53.5, 53.5, 53.5, 53.5, 37.7, 37.7, 37.7, 37.7]",10000,16,-14.1463541598124,-57604.355391198864,teststvmultiple,thiele_approvalindependent
95,129d557da7372aabbfbd5a87361fbe8b090f3764253c156891caf244f2dfa123thiele_pav,090f3764253c156891caf244f2dfa123,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.4375,0.5625,"[66.9, 36.9, 28.3, 48.9, 25.0, 52.6, 44.1, 65.5, 25.7, 62.6, 33.2, 55.5, 45.1, 77.2, 37.0, 66.7]",10000,16,-14.471336957023505,-43362.7154388392,teststvmultiple,thiele_pav
